Time,Bond,Angle,Proper Dih.,Per. Imp. Dih.,LJ-14,Coulomb-14,LJ (SR),Coulomb (SR),Coul. recip.,Potential,Kinetic En.,Total Energy,Conserved En.,Temperature,Pressure,Box-X,Box-Y,Box-Z,Volume,Density,pV,Enthalpy,Vir-XX,Vir-XY,Vir-XZ,Vir-YX,Vir-YY,Vir-YZ,Vir-ZX,Vir-ZY,Vir-ZZ,Pres-XX,Pres-XY,Pres-XZ,Pres-YX,Pres-YY,Pres-YZ,Pres-ZX,Pres-ZY,Pres-ZZ,#Surf*SurfTen,T-System,Lamb-System
0.0,10359.953125,6290.9697265625,3403.808349609375,733.401123046875,19202.962890625,78306.8984375,24422.75390625,-415129.4375,451.362060546875,-271957.3125,16921.51953125,-255035.796875,-255032.984375,400.1161804199219,-291.4994201660156,51.56641483306885,51.56641483306885,51.56641483306885,137.12001037597656,596.683349609375,8.257559776306152,-255027.546875,6237.24072265625,651.9674682617188,-1140.0291748046875,651.9484252929688,7268.646484375,283.1541748046875,-1140.0023193359375,283.1624755859375,7026.244140625,-182.82855224609375,-192.24822998046875,225.3366241455078,-192.2436065673828,-380.341796875,-57.22517776489258,225.3301239013672,-57.22718811035156,-311.327880859375,-153.37246704101562,400.1161804199219,1.0
0.5,10451.107421875,6126.7724609375,3312.551025390625,674.3889770507812,19145.494140625,78217.3125,24604.201171875,-415394.875,417.4753723144531,-272445.59375,16961.73046875,-255483.859375,-255088.515625,401.0669860839844,-188.34906005859375,51.67855262756348,51.67855262756348,51.67855262756348,138.01651000976562,592.8075561523438,8.311548233032227,-255475.546875,6923.54248046875,-531.9833374023438,-869.5822143554688,-531.9393920898438,8114.59130859375,971.6632080078125,-869.5724487304688,971.6956787109375,4271.80419921875,-283.5760498046875,136.78872680664062,251.7597198486328,136.7781524658203,-600.6912841796875,-227.92190551757812,251.7573699951172,-227.9297332763672,319.22015380859375,3934.56640625,401.0669860839844,1.0
1.0,10375.953125,6626.388671875,3175.82568359375,700.6348876953125,19159.634765625,78247.203125,24390.521484375,-415404.90625,446.5347900390625,-272282.21875,16712.826171875,-255569.390625,-255005.015625,395.1815490722656,-459.6524963378906,51.664490699768066,51.664490699768066,51.664490699768066,137.90386962890625,593.291748046875,8.304764747619629,-255561.078125,7289.7685546875,1560.4072265625,-1108.890869140625,1560.39013671875,7642.33349609375,640.7232055664062,-1108.908447265625,640.7638549804688,7506.68408203125,-428.34405517578125,-363.2417297363281,259.94384765625,-363.23760986328125,-501.10443115234375,-151.67062377929688,259.94805908203125,-151.68038940429688,-449.50909423828125,78.60829162597656,395.1815490722656,1.0
1.5,9800.232421875,6779.06787109375,3514.2177734375,739.146484375,19522.578125,78279.5,24829.841796875,-415927.3125,437.5893249511719,-272025.15625,16393.759765625,-255631.390625,-254910.5625,387.6370849609375,1159.8646240234375,51.54758930206299,51.54758930206299,51.54758930206299,136.96987915039062,597.33740234375,8.248518943786621,-255623.140625,2372.535888671875,-768.9806518554688,970.3452758789062,-768.9440307617188,-941.3914794921875,-1519.923828125,970.3589477539062,-1519.9111328125,611.8663330078125,739.2791137695312,204.9706573486328,-220.55360412597656,204.96177673339844,1560.494140625,384.03558349609375,-220.55691528320312,384.0325012207031,1179.82080078125,154.30360412597656,387.6370849609375,1.0
2.0,10458.447265625,6653.78466796875,3376.31298828125,705.9444580078125,19212.626953125,78226.296875,24527.66015625,-415645.21875,430.18023681640625,-272053.9375,17198.78125,-254855.15625,-254865.390625,406.6721496582031,-103.48798370361328,51.630892753601074,51.630892753601074,51.630892753601074,137.635009765625,594.4507446289062,8.28857421875,-254846.875,4437.64990234375,-1125.68408203125,628.4846801757812,-1125.676025390625,8046.6328125,396.5484313964844,628.4824829101562,396.5303649902344,6001.1513671875,256.135498046875,287.8970947265625,-118.52574157714844,287.8951416015625,-525.570068359375,-96.19020080566406,-118.52521514892578,-96.18583679199219,-41.029396057128906,483.71893310546875,406.6721496582031,1.0
2.5,10138.0087890625,6479.3935546875,3406.103515625,782.734375,19406.033203125,78248.078125,24305.421875,-415027.5625,453.7983093261719,-271807.96875,16772.115234375,-255035.859375,-254826.140625,396.5834655761719,205.812744140625,51.600751876831055,51.600751876831055,51.600751876831055,137.39410400390625,595.4930419921875,8.274065971374512,-255027.578125,3326.75537109375,-404.9083557128906,767.1192016601562,-404.9437561035156,3957.433837890625,-36.03404998779297,767.1143188476562,-36.03746795654297,6933.5634765625,531.3038940429688,114.08901977539062,-175.579833984375,114.09757995605469,405.3753967285156,-25.390363693237305,-175.5786590576172,-25.389537811279297,-319.2410888671875,-4063.975830078125,396.5834655761719,1.0
3.0,10095.5205078125,6619.80908203125,3354.48193359375,776.7579956054688,19510.79296875,78335.4765625,24895.16015625,-415805.40625,433.30450439453125,-271784.09375,16994.68359375,-254789.40625,-254778.34375,401.84619140625,570.083984375,51.575636863708496,51.575636863708496,51.575636863708496,137.19358825683594,596.3634033203125,8.261990547180176,-254781.140625,3673.800048828125,330.1834716796875,527.0613403320312,330.1785888671875,2450.763427734375,-80.3411865234375,527.0593872070312,-80.3475341796875,3805.076171875,492.4820556640625,-85.18341827392578,-89.7816162109375,-85.18224334716797,792.4871826171875,27.738117218017578,-89.78114318847656,27.739656448364258,425.2826843261719,-1120.2327880859375,401.84619140625,1.0
3.5,10256.359375,6685.74853515625,3306.36572265625,728.3521728515625,19248.71484375,78234.4453125,24850.7578125,-415787.5,443.99102783203125,-272032.75,16575.02734375,-255457.71875,-254655.1875,391.9232482910156,202.615234375,51.68252468109131,51.68252468109131,51.68252468109131,138.04833984375,592.6708984375,8.313465118408203,-255449.40625,4477.3642578125,1961.57666015625,641.0221557617188,1961.59716796875,6310.31298828125,980.3756103515625,641.0636596679688,980.3980712890625,3260.698974609375,277.5420227050781,-484.8172302246094,-143.44454956054688,-484.8221740722656,-183.2154541015625,-217.6072235107422,-143.45452880859375,-217.6126251220703,513.5191650390625,2410.244873046875,391.9232482910156,1.0
4.0,9729.2685546875,6915.5927734375,3481.016845703125,769.33251953125,19364.984375,78304.4296875,25204.740234375,-416330.53125,454.2973327636719,-272106.875,17130.70703125,-254976.171875,-254389.203125,405.0625,1465.5380859375,51.52576446533203,51.52576446533203,51.52576446533203,136.7959747314453,598.0968017578125,8.238045692443848,-254967.9375,1965.3802490234375,447.496826171875,-996.362060546875,447.552001953125,-993.979248046875,1852.251220703125,-996.38330078125,1852.249755859375,-1950.4498291015625,905.3636474609375,-157.46482849121094,233.50616455078125,-157.4782257080078,1649.619873046875,-439.57281494140625,233.51132202148438,-439.57244873046875,1841.630859375,2906.770263671875,405.0625,1.0
4.5,10625.646484375,6489.009765625,3360.52197265625,676.8914794921875,18931.6796875,78201.2890625,24557.5234375,-415416.25,445.6410827636719,-272128.03125,17312.701171875,-254815.328125,-254115.984375,409.3658447265625,-735.6779174804688,51.58211708068848,51.58211708068848,51.58211708068848,137.24530029296875,596.138671875,8.265105247497559,-254807.0625,10188.77734375,-52.1160888671875,645.015625,-52.1102294921875,7231.87109375,1333.4869384765625,645.0546875,1333.4752197265625,9012.7353515625,-1126.005126953125,4.667352199554443,-157.44271850585938,4.665935039520264,-341.0619812011719,-284.7478332519531,-157.45217895507812,-284.7449951171875,-739.9664306640625,-33.18206024169922,409.3658447265625,1.0
