Time,Bond,Angle,Proper Dih.,Per. Imp. Dih.,LJ-14,Coulomb-14,LJ (SR),Coulomb (SR),Coul. recip.,Potential,Kinetic En.,Total Energy,Conserved En.,Temperature,Pressure,Box-X,Box-Y,Box-Z,Volume,Density,pV,Enthalpy,Vir-XX,Vir-XY,Vir-XZ,Vir-YX,Vir-YY,Vir-YZ,Vir-ZX,Vir-ZY,Vir-ZZ,Pres-XX,Pres-XY,Pres-XZ,Pres-YX,Pres-YY,Pres-YZ,Pres-ZX,Pres-ZY,Pres-ZZ,#Surf*SurfTen,T-System,Lamb-System
0.0,822.1873779296875,540.2650756835938,108.54197692871094,29.43474769592285,2316.907958984375,9782.8046875,3163.228515625,-52405.25390625,42.84919738769531,-35599.03515625,524.6668701171875,-35074.3671875,-35071.8359375,99.45298767089844,-289.7646484375,25.947375297546387,25.947375297546387,25.947375297546387,17.469491958618164,585.4293823242188,1.0520373582839966,-35073.31640625,270.1084899902344,-382.6328430175781,-55.48689270019531,-382.632568359375,223.21563720703125,41.04079055786133,-55.48579406738281,41.04218673706055,488.6075744628906,-222.04287719726562,725.0054321289062,127.88326263427734,725.0049438476562,-70.15144348144531,-64.68085479736328,127.88117980957031,-64.68350982666016,-577.099609375,-1118.3382568359375,99.45298767089844,1.0
0.5,787.5641479492188,497.35577392578125,110.81656646728516,25.490873336791992,2350.14697265625,9792.310546875,3225.3447265625,-52431.91796875,42.41792297363281,-35600.47265625,506.6622314453125,-35093.80859375,-35065.6796875,96.04012298583984,-136.7996063232422,25.918784141540527,25.918784141540527,25.918784141540527,17.411808013916016,587.3688354492188,1.0485635995864868,-35092.76171875,380.3818054199219,5.22275447845459,-131.3891143798828,5.224432945251465,38.59150695800781,133.71035766601562,-131.38319396972656,133.71273803710938,302.8535461425781,-411.86932373046875,-41.432228088378906,247.2701416015625,-41.43543243408203,262.9468994140625,-239.44290161132812,247.25885009765625,-239.44744873046875,-261.4764099121094,-484.72064208984375,96.04012298583984,1.0
1.0,805.0596923828125,511.80865478515625,111.16742706298828,22.891145706176758,2324.365234375,9787.99609375,3128.299072265625,-52342.59765625,41.87211608886719,-35609.13671875,548.0006103515625,-35061.13671875,-35047.4140625,103.8759994506836,-757.31591796875,25.943989753723145,25.943989753723145,25.943989753723145,17.462656021118164,585.6585693359375,1.0516257286071777,-35060.0859375,830.2122192382812,-186.1429443359375,-7.700964450836182,-186.14540100097656,518.0559692382812,378.3211975097656,-7.699636936187744,378.3233947753906,394.351806640625,-1230.84130859375,358.4593811035156,22.412307739257812,358.4640808105469,-633.4044189453125,-686.8660278320312,22.40978240966797,-686.8702392578125,-407.7021484375,1360.5565185546875,103.8759994506836,1.0
1.5,881.311279296875,542.5005493164062,100.8864517211914,25.700048446655273,2275.105712890625,9762.08203125,2996.485107421875,-52221.921875,45.16058349609375,-35592.69140625,529.348876953125,-35063.34375,-34970.984375,100.34048461914062,-2315.586669921875,26.02666139602661,26.02666139602661,26.02666139602661,17.630125045776367,580.0953979492188,1.0617109537124634,-35062.28125,1338.458251953125,167.71287536621094,295.10894775390625,167.7128448486328,1530.906005859375,87.46292114257812,295.1133728027344,87.46481323242188,1347.710205078125,-2176.89990234375,-320.92388916015625,-527.8302001953125,-320.9238586425781,-2517.81591796875,-163.63230895996094,-527.8385009765625,-163.6358642578125,-2252.0439453125,248.0704345703125,100.34048461914062,1.0
2.0,825.931884765625,509.2049865722656,112.14376068115234,21.507686614990234,2319.1083984375,9777.08984375,3149.884033203125,-52355.9296875,42.360225677490234,-35598.69921875,510.19696044921875,-35088.50390625,-34948.4296875,96.71015167236328,-1219.0152587890625,25.94857692718506,25.94857692718506,25.94857692718506,17.471920013427734,585.3480224609375,1.0521836280822754,-35087.453125,368.89056396484375,58.65287399291992,121.19136047363281,58.65275192260742,807.3397827148438,52.693206787109375,121.19233703613281,52.694122314453125,1257.908447265625,-405.833251953125,-118.95441436767578,-226.02671813964844,-118.95418548583984,-1208.9818115234375,-92.26618194580078,-226.02859497070312,-92.2679214477539,-2042.2308349609375,-3204.190673828125,96.71015167236328,1.0
2.5,768.7147216796875,555.4064331054688,112.21165466308594,22.014049530029297,2350.263916015625,9794.107421875,3184.84130859375,-52417.62890625,41.67717361450195,-35588.39453125,549.39892578125,-35038.99609375,-34937.8359375,104.14105224609375,-60.97419357299805,25.94005823135376,25.94005823135376,25.94005823135376,17.4547176361084,585.9249267578125,1.051147699356079,-35037.9453125,613.3345947265625,-48.105010986328125,37.215457916259766,-48.10264587402344,-206.13792419433594,-116.82174682617188,37.21353530883789,-116.82406616210938,238.34158325195312,-843.76025390625,101.55731964111328,-61.05986022949219,101.55281066894531,763.731201171875,216.88929748535156,-61.05620193481445,216.89370727539062,-102.89351654052734,-163.10845947265625,104.14105987548828,1.0
3.0,751.7097778320312,520.1332397460938,98.80860137939453,23.081268310546875,2376.084716796875,9794.1748046875,3151.1796875,-52357.796875,44.64118957519531,-35597.984375,525.0298461914062,-35072.953125,-34929.0078125,99.52178955078125,786.9800415039062,25.925211906433105,25.925211906433105,25.925211906433105,17.424766540527344,586.9320678710938,1.0493439435958862,-35071.90234375,64.5165023803711,-79.16668701171875,-272.0846252441406,-79.1651611328125,-521.7421875,-295.9258728027344,-272.0801086425781,-295.9250183105469,-256.4637145996094,209.25454711914062,175.32972717285156,504.6131896972656,175.32681274414062,1382.80615234375,559.5703735351562,504.6045837402344,559.5687866210938,768.8795776367188,-70.388916015625,99.52178955078125,1.0
3.5,877.4960327148438,525.0477294921875,99.1733627319336,14.697131156921387,2276.994140625,9767.2744140625,3111.91015625,-52325.01953125,44.142948150634766,-35608.28125,504.7109680175781,-35103.5703125,-34881.42578125,95.67025756835938,-1284.9239501953125,25.974149703979492,25.974149703979492,25.974149703979492,17.52362823486328,583.6207885742188,1.055297613143921,-35102.515625,569.3179931640625,113.35870361328125,589.722412109375,113.35638427734375,730.9505004882812,-15.629520416259766,589.72021484375,-15.628028869628906,1238.408203125,-766.2822265625,-206.7893829345703,-1133.2945556640625,-206.7849884033203,-1053.70947265625,61.00139617919922,-1133.2904052734375,60.99856948852539,-2034.7801513671875,-2921.531494140625,95.67025756835938,1.0
4.0,869.5179443359375,477.8017883300781,115.03614807128906,20.10921287536621,2314.476318359375,9790.466796875,3347.246826171875,-52549.2578125,42.94686508178711,-35571.65625,512.153564453125,-35059.50390625,-34788.34765625,97.0810317993164,-984.1541137695312,25.917973518371582,25.917973518371582,25.917973518371582,17.410173416137695,587.4240112304688,1.0484651327133179,-35058.45703125,311.13665771484375,106.88581848144531,-46.62971496582031,106.89024353027344,631.432861328125,102.23933410644531,-46.62690734863281,102.23866271972656,1117.36083984375,-283.20416259765625,-217.18817138671875,103.69065856933594,-217.19662475585938,-890.8548583984375,-199.8504638671875,103.685302734375,-199.84918212890625,-1778.4031982421875,-3087.799072265625,97.0810317993164,1.0
4.5,775.6771850585938,493.5462341308594,109.15979766845703,17.81715202331543,2371.6025390625,9804.63671875,3255.184326171875,-52407.62890625,43.99055480957031,-35536.015625,507.0721740722656,-35028.9453125,-34773.765625,96.11783599853516,-466.5687255859375,25.868332386016846,25.868332386016846,25.868332386016846,17.310327529907227,590.812255859375,1.042452335357666,-35027.90234375,-123.71760559082031,209.825439453125,-42.95621871948242,209.82557678222656,703.8443603515625,-81.27778625488281,-42.95954513549805,-81.27998352050781,656.5089111328125,549.6012573242188,-399.5665283203125,62.34648132324219,-399.5668029785156,-1007.5384521484375,167.8478240966797,62.35286331176758,167.85205078125,-941.7689819335938,-1843.895751953125,96.11783599853516,1.0
