Time,Bond,Angle,Proper Dih.,Per. Imp. Dih.,LJ-14,Coulomb-14,LJ (SR),Coulomb (SR),Coul. recip.,Potential,Kinetic En.,Total Energy,Conserved En.,Temperature,Pressure,Box-X,Box-Y,Box-Z,Volume,Density,pV,Enthalpy,Vir-XX,Vir-XY,Vir-XZ,Vir-YX,Vir-YY,Vir-YZ,Vir-ZX,Vir-ZY,Vir-ZZ,Pres-XX,Pres-XY,Pres-XZ,Pres-YX,Pres-YY,Pres-YZ,Pres-ZX,Pres-ZY,Pres-ZZ,#Surf*SurfTen,T-System,Lamb-System
0.0,12597.7060546875,7811.9072265625,5241.7548828125,1134.9600830078125,19859.43359375,78298.0546875,23815.248046875,-412518.1875,284.4759216308594,-263474.65625,25320.04296875,-238154.609375,-238186.171875,598.7026977539062,444.965576171875,51.47756099700928,51.47756099700928,51.47756099700928,136.41241455078125,599.7785034179688,8.214947700500488,-238146.390625,8610.0126953125,112.74986267089844,704.097412109375,112.70359802246094,5796.69775390625,229.01112365722656,704.0899047851562,229.05006408691406,5430.27880859375,-72.79769897460938,18.514080047607422,-153.07846069335938,18.525339126586914,610.237548828125,-67.49348449707031,-153.07662963867188,-67.50296020507812,797.4569702148438,2721.809326171875,598.7026977539062,1.0
0.5,13268.1923828125,7971.4638671875,5279.8408203125,1207.9599609375,19320.93359375,78153.859375,24334.841796875,-413039.9375,284.910400390625,-263217.9375,25359.14453125,-237858.796875,-238116.109375,599.6272583007812,-742.98681640625,51.5233039855957,51.5233039855957,51.5233039855957,136.77638244628906,598.1824340820312,8.236865997314453,-237850.5625,12282.06640625,-130.76393127441406,2117.6494140625,-130.75660705566406,9705.57421875,-310.953857421875,2117.5791015625,-310.990966796875,12551.328125,-950.2193603515625,-4.762630939483643,-460.105712890625,-4.764401912689209,-277.4103698730469,116.76570129394531,-460.0886535644531,116.77471160888672,-1001.330810546875,-1996.610107421875,599.6272583007812,1.0
1.0,12918.6240234375,7915.08935546875,5173.6982421875,1163.07470703125,19476.21484375,78211.5625,24553.400390625,-413310.0625,295.5635681152344,-263602.8125,24688.556640625,-238914.25,-238095.1875,583.7709350585938,8.694000244140625,51.459126472473145,51.459126472473145,51.459126472473145,136.2659149169922,600.4232788085938,8.206125259399414,-238906.046875,8801.9990234375,1412.788818359375,-54.86971664428711,1412.7884521484375,8263.7509765625,-391.616455078125,-54.85018539428711,-391.60107421875,7515.79052734375,-137.68797302246094,-293.3184509277344,22.17339324951172,-293.318359375,-1.2283602952957153,80.9021224975586,22.168628692626953,80.89836883544922,164.9983367919922,1206.49267578125,583.7709350585938,1.0
1.5,12991.7841796875,8492.876953125,5017.28076171875,1111.9232177734375,19515.8515625,78221.6875,24025.3515625,-412835.6875,276.9203796386719,-263182.03125,25422.888671875,-237759.140625,-237986.5,601.134521484375,-28.647491455078125,51.550984382629395,51.550984382629395,51.550984382629395,136.9969482421875,597.2193603515625,8.25014877319336,-237750.890625,6453.57177734375,1679.7408447265625,1214.846435546875,1679.7520751953125,9504.79296875,-226.18051147460938,1214.822509765625,-226.17318725585938,9819.0419921875,556.063232421875,-402.3170166015625,-272.61871337890625,-402.3197326660156,-302.9538269042969,-13.466923713684082,-272.6129150390625,-13.468707084655762,-339.0518798828125,-2400.247802734375,601.134521484375,1.0
2.0,12738.236328125,8178.14990234375,5286.19873046875,1016.3574829101562,19572.96875,78194.1953125,23331.68359375,-412190.65625,298.2315979003906,-263574.65625,25550.23046875,-238024.421875,-237719.921875,604.1455688476562,328.6530456542969,51.59907817840576,51.59907817840576,51.59907817840576,137.3807373046875,595.5509643554688,8.273261070251465,-238016.15625,5268.5693359375,1299.171142578125,-301.8022766113281,1299.223388671875,6199.01416015625,-1423.1488037109375,-301.8362121582031,-1423.1693115234375,10004.099609375,879.8057861328125,-242.165771484375,76.55000305175781,-242.1783905029297,528.1502075195312,340.7994079589844,76.55819702148438,340.8043518066406,-421.9969482421875,-5809.92724609375,604.1455688476562,1.0
2.5,13809.6181640625,7655.15625,5221.615234375,1226.274658203125,19260.130859375,78161.2890625,23468.02734375,-411831.8125,278.4885559082031,-262751.1875,25272.39453125,-237478.796875,-237392.625,597.5759887695312,-1505.14990234375,51.515235900878906,51.515235900878906,51.515235900878906,136.71214294433594,598.4635009765625,8.23299789428711,-237470.5625,14841.3720703125,2496.224853515625,-259.4341735839844,2496.255126953125,14108.3974609375,-94.56414031982422,-259.3528747558594,-94.58489227294922,14910.46875,-1533.702880859375,-589.1793823242188,29.538209915161133,-589.1867065429688,-1408.8597412109375,14.746186256408691,29.51847267150879,14.75122356414795,-1572.8870849609375,-523.4248657226562,597.5759887695312,1.0
3.0,12762.7802734375,8109.533203125,5365.36962890625,1112.3428955078125,19587.2421875,78239.640625,24161.15625,-412875.28125,276.5045471191406,-263260.71875,24898.6953125,-238362.03125,-237422.1875,588.73974609375,60.80900955200195,51.51691436767578,51.51691436767578,51.51691436767578,136.7255096435547,598.405029296875,8.233802795410156,-238353.796875,8880.658203125,2333.2314453125,244.07681274414062,2333.228759765625,7455.98193359375,1006.9902954101562,244.03799438476562,1006.9893188476562,7811.02099609375,-151.34259033203125,-572.9061279296875,-68.44401550292969,-572.905517578125,245.44601440429688,-252.482177734375,-68.43458557128906,-252.48193359375,88.32361602783203,212.6201171875,588.73974609375,1.0
3.5,12804.546875,8239.9052734375,4975.1826171875,1062.46826171875,19766.97265625,78227.3359375,23866.13671875,-412505.46875,279.09417724609375,-263283.84375,25144.00390625,-238139.84375,-237501.46875,594.5401611328125,533.5267333984375,51.5872859954834,51.5872859954834,51.5872859954834,137.28656005859375,595.9595336914062,8.267589569091797,-238131.578125,4962.18896484375,622.6896362304688,-1125.806396484375,622.6427612304688,7948.5322265625,-52.735328674316406,-1125.850830078125,-52.738746643066406,5616.8125,815.829345703125,-166.3049774169922,288.5021667480469,-166.2936553955078,136.27171325683594,-33.237571716308594,288.512939453125,-33.23674392700195,648.4791259765625,889.5122680664062,594.5401611328125,1.0
4.0,12750.0390625,7750.451171875,5017.05859375,1165.6151123046875,19649.140625,78258.5546875,23620.029296875,-412562.90625,272.1780090332031,-264079.8125,25075.7109375,-239004.09375,-237271.5,592.9253540039062,107.88603973388672,51.57991409301758,51.57991409301758,51.57991409301758,137.22772216796875,596.2150268554688,8.264046669006348,-238995.828125,8745.89453125,-1910.1226806640625,2325.603515625,-1910.1002197265625,9471.24609375,672.1895751953125,2325.5908203125,672.2196044921875,5521.20751953125,-119.44152069091797,474.8533630371094,-610.1486206054688,474.8479309082031,-285.0860900878906,-184.33865356445312,-610.1455078125,-184.34591674804688,728.1857299804688,4799.25048828125,592.9253540039062,1.0
4.5,12956.57421875,8257.7822265625,5025.61083984375,1032.55029296875,19688.466796875,78239.15625,22628.810546875,-411262.625,284.725341796875,-263148.96875,25690.00390625,-237458.96875,-237188.609375,607.4505615234375,-391.3008117675781,51.663103103637695,51.663103103637695,51.663103103637695,137.89276123046875,593.3395385742188,8.304096221923828,-237450.671875,9241.6748046875,-769.2359008789062,2531.66015625,-769.2173461914062,12461.955078125,696.5696411132812,2531.671875,696.5532836914062,8860.47265625,-199.37991333007812,157.42958068847656,-619.6544189453125,157.42510986328125,-955.9170532226562,-214.92898559570312,-619.6572265625,-214.925048828125,-18.605510711669922,2888.189453125,607.4505615234375,1.0
