Time,Bond,Angle,Proper Dih.,Per. Imp. Dih.,LJ-14,Coulomb-14,LJ (SR),Coulomb (SR),Coul. recip.,Potential,Kinetic En.,Total Energy,Conserved En.,Temperature,Pressure,Box-X,Box-Y,Box-Z,Volume,Density,pV,Enthalpy,Vir-XX,Vir-XY,Vir-XZ,Vir-YX,Vir-YY,Vir-YZ,Vir-ZX,Vir-ZY,Vir-ZZ,Pres-XX,Pres-XY,Pres-XZ,Pres-YX,Pres-YY,Pres-YZ,Pres-ZX,Pres-ZY,Pres-ZZ,#Surf*SurfTen,T-System,Lamb-System
0.0,10126.5888671875,6625.37890625,3408.863037109375,752.6329956054688,19306.890625,78290.921875,24619.736328125,-415487.6875,218.98719787597656,-272137.6875,17334.453125,-254803.234375,-254824.171875,409.88018798828125,298.5782775878906,51.64280891418457,51.64280891418457,51.64280891418457,137.73033142089844,594.039306640625,8.29431438446045,-254794.9375,4089.803955078125,-1421.5201416015625,170.915771484375,-1421.5587158203125,3706.26318359375,1178.3953857421875,170.93701171875,1178.4188232421875,5823.63134765625,418.4120178222656,340.30517578125,-28.04014778137207,340.3144836425781,516.6356811523438,-300.7273254394531,-28.045265197753906,-300.7330017089844,-39.312862396240234,-2617.447265625,409.88018798828125,1.0
0.5,10921.0400390625,6321.6826171875,3466.7490234375,767.3174438476562,19061.005859375,78198.90625,25015.896484375,-415610.59375,219.02223205566406,-271638.96875,17131.98828125,-254506.984375,-254780.890625,405.0928039550781,-465.7896423339844,51.66745662689209,51.66745662689209,51.66745662689209,137.92762756347656,593.1895751953125,8.306196212768555,-254498.671875,8359.6318359375,260.3532409667969,3356.0966796875,260.3854675292969,7104.27783203125,-1262.4736328125,3356.05322265625,-1262.516845703125,7471.48828125,-618.66845703125,-110.59980773925781,-775.874755859375,-110.60755920410156,-336.9846496582031,282.49908447265625,-775.8643188476562,282.509521484375,-441.7158508300781,186.57473754882812,405.0928039550781,1.0
1.0,10228.2548828125,6532.77490234375,3529.02685546875,802.9931640625,19468.369140625,78288.15625,25092.0703125,-415879.09375,222.9036407470703,-271714.53125,16715.078125,-254999.453125,-254706.625,395.23480224609375,623.700439453125,51.61445617675781,51.61445617675781,51.61445617675781,137.50360107421875,595.018798828125,8.280660629272461,-254991.171875,955.9725952148438,925.4717407226562,693.2434692382812,925.5259399414062,1927.352783203125,-1151.209716796875,693.2737426757812,-1151.19677734375,6084.775390625,1120.8619384765625,-223.14178466796875,-163.92379760742188,-223.15487670898438,865.3465576171875,266.25274658203125,-163.9311065673828,266.2496337890625,-115.10713195800781,-5719.97265625,395.23480224609375,1.0
1.5,10259.134765625,6677.07177734375,3518.675537109375,751.1399536132812,19027.544921875,78177.890625,24106.482421875,-415189.5625,230.8545379638672,-272440.78125,17118.763671875,-255322.015625,-254752.078125,404.7801208496094,-645.7841796875,51.726694107055664,51.726694107055664,51.726694107055664,138.40257263183594,591.1539916992188,8.334797859191895,-255313.6875,8604.357421875,553.03271484375,2657.74658203125,553.041015625,7575.31689453125,-908.483154296875,2657.742431640625,-908.471435546875,9012.8095703125,-695.388916015625,-125.29142761230469,-621.4866333007812,-125.29341888427734,-435.4684143066406,197.865478515625,-621.4856567382812,197.8626708984375,-806.4952392578125,-1246.957763671875,404.7801208496094,1.0
2.0,10089.6103515625,6539.6513671875,3600.017333984375,740.85205078125,19434.5703125,78308.890625,23989.966796875,-415006.78125,223.09022521972656,-272080.125,17144.83203125,-254935.296875,-254625.171875,405.3965148925781,500.8328552246094,51.60016059875488,51.60016059875488,51.60016059875488,137.38937377929688,595.5135498046875,8.273781776428223,-254927.015625,3566.111083984375,424.5085144042969,468.3103942871094,424.5212097167969,3228.2998046875,1598.1839599609375,468.3672790527344,1598.15185546875,4134.74755859375,480.08880615234375,-160.71653747558594,-93.19457244873047,-160.7196044921875,664.2905883789062,-416.59088134765625,-93.20832824707031,-416.5831298828125,358.11907958984375,-1104.6077880859375,405.3965148925781,1.0
2.5,10382.353515625,6619.28369140625,3608.117431640625,707.517822265625,19121.310546875,78230.9609375,24043.076171875,-415001.4375,228.28797912597656,-272060.53125,17144.173828125,-254916.359375,-254579.6875,405.3809509277344,-481.338134765625,51.650352478027344,51.650352478027344,51.650352478027344,137.7906951904297,593.779052734375,8.29794979095459,-254908.0625,7534.65234375,-219.10189819335938,-565.2661743164062,-219.09872436523438,5906.39697265625,-225.5449676513672,-565.23486328125,-225.4907684326172,9694.3037109375,-464.0704040527344,36.23778533935547,142.2069854736328,36.23701858520508,-46.016754150390625,74.19586181640625,142.19943237304688,74.18279266357422,-933.92724609375,-3506.4580078125,405.3809509277344,1.0
3.0,9780.6875,6603.97412109375,3562.579833984375,813.3325805664062,19630.3828125,78375.734375,24281.56640625,-415210.4375,224.44566345214844,-271937.75,16792.6875,-255145.0625,-254562.359375,397.0699157714844,963.0925903320312,51.630988121032715,51.630988121032715,51.630988121032715,137.63577270507812,594.4474487304688,8.288619995117188,-255136.78125,-172.8009033203125,-987.14453125,-132.00360107421875,-987.1077880859375,2528.927490234375,918.271484375,-132.00311279296875,918.28857421875,2462.496826171875,1351.7841796875,222.27725219726562,51.961517333984375,222.2683868408203,746.151611328125,-251.5005645751953,51.961402893066406,-251.5046844482422,791.342041015625,-1330.147705078125,397.0699157714844,1.0
3.5,10375.0927734375,6599.4931640625,3313.580078125,751.3403930664062,19262.283203125,78245.1640625,23960.958984375,-414744.46875,239.5957794189453,-271996.96875,17325.189453125,-254671.78125,-254396.21875,409.6611328125,-293.0130920410156,51.76309585571289,51.76309585571289,51.76309585571289,138.69497680664062,589.9076538085938,8.35240650177002,-254663.421875,7125.27587890625,502.7831726074219,-138.48626708984375,502.7908630371094,7024.77197265625,1027.86865234375,-138.49871826171875,1027.862548828125,6846.18798828125,-343.6854553222656,-130.37710571289062,51.779579162597656,-130.3789520263672,-317.60693359375,-263.13250732421875,51.782562255859375,-263.1310729980469,-217.74693298339844,584.4014282226562,409.6611328125,1.0
4.0,10161.2724609375,7010.3896484375,3340.914794921875,747.0601196289062,19328.322265625,78203.015625,23648.9921875,-414655.6875,231.32455444335938,-271984.40625,16812.392578125,-255172.015625,-254281.03125,397.53582763671875,308.6492004394531,51.811370849609375,51.811370849609375,51.811370849609375,139.08338928222656,588.26025390625,8.375797271728516,-255163.640625,5074.22509765625,209.4359130859375,174.985107421875,209.4300537109375,4311.92724609375,-3030.0400390625,174.978271484375,-3030.06884765625,3548.4658203125,137.14552307128906,-35.959659576416016,-43.214637756347656,-35.95825958251953,281.8755798339844,745.5745849609375,-43.21300506591797,745.5814819335938,506.92645263671875,1540.9525146484375,397.53582763671875,1.0
4.5,10268.638671875,6599.98193359375,3509.673828125,714.5860595703125,19316.373046875,78273.375,24304.640625,-415296.0625,221.2869873046875,-272087.53125,16609.9609375,-255477.5625,-254096.265625,392.749267578125,-174.2560272216797,51.68619155883789,51.68619155883789,51.68619155883789,138.0777130126953,592.5447998046875,8.315234184265137,-255469.25,6599.3271484375,287.5682373046875,349.5534362792969,287.5887451171875,4289.97802734375,-1472.1107177734375,349.5651550292969,-1472.1468505859375,7894.12353515625,-272.9703674316406,-51.79363250732422,-59.07246780395508,-51.79856872558594,368.0732421875,369.2644958496094,-59.075286865234375,369.2731628417969,-617.8709106445312,-3439.314697265625,392.749267578125,1.0
